Handle,Title,Body (HTML),Variant Price,Image Src,base_price,Demand ,Season,category,Vendor,Subcategory
Lip Flash Gloss Pencil,Milani,"Milani Lip Flash Gloss Pencil is a Lipgloss that retails for $6.49 and contains 0.10 oz. There are 2 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2012/01/milani_flashy003.jpg,449.82,,,,Milani,
Liquid Eye Pencil,Milani,"Sometimes the best choices are the ones you never have to make. With Liquid Eye, there's no need to sacrifice a smooth, easy application in achieving that bold, liquid look. Color glides on effortlessly and stays in place for smudge-proof, long-lasting wear. Here at Milani, that means up to 24 hours! And because it's naturally 100% paraben-free, you can be sure your bold look is also a gentle one.",,https://www.temptalia.com/wp-content/uploads/2013/04/milani_perfectpurple001.jpg,257.56,,,,Milani,
Runway Eyes Palette,Milani,"Milani Runway Eyes Palette is a Eye Palette that retails for $8.99 and contains 0.32 oz. There are 1 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2012/04/milani_primary001.jpg,557.85,,,,Milani,
High Voltage Blush,NARS,High voltage blushes go graphic with shimmering pressings of the avant-garde designerâ€™s iconic prints. Pierre Hardy for NARSâ€”an ultra modern coupling of conceptual color.,,https://www.temptalia.com/wp-content/uploads/2013/04/nars_boysdontcry001.jpg,789.95,,,,NARS,
Light Reflecting Loose Setting Powder,NARS,"NARS Light Reflecting Loose Setting Powder is a Powder that retails for $34.00 and contains 0.35 oz. There are 1 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2013/02/nars_translucentloose006.jpg,1016.95,,,,NARS,
Light Reflecting Pressed Setting Powder,NARS,"NARS Light Reflecting Pressed Setting Powder is a Powder that retails for $34.00 and contains 0.24 oz. There are 1 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2013/02/nars_translucentpressed006.jpg,849.5,,,,NARS,
Andy Warhol Eyeshadow Palette,NARS,"NARS Andy Warhol Eyeshadow Palette is a Eye Palette that retails for $55.00 and contains 0.45 oz. There are 6 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2012/09/nars_flowersone001.jpg,1604,,,,NARS,
Eye & Cheek Palette,NARS,"NARS Eye & Cheek Palette is a Makeup Palette that retails for $65.00 and contains 0.42 oz. There are 1 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2012/12/nars_debbieharry001.jpg,2391.6,,,,NARS,
Eyeshadow Palette,NARS,"NARS Eyeshadow Palette is a Eye Palette that retails for $55.00. There are 2 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2012/12/nars_nightseries001.jpg,3660,,,,NARS,
Nail Polish Duo,NARS,"NARS Nail Polish Duo is a Nail Lacquer that retails for $29.00 and contains 1.00 oz. There are 6 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2013/04/nars_easywalking001.jpg,894,,,,NARS,
Trio Eyeshadow,NARS,"NARS Trio Eyeshadow is a Eye Palette that retails for $34.00 and contains 0.14 oz. There are 8 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2011/10/nars_arabiannights001.jpg,1188,,,,NARS,
HD Studio Photogenic Grinding Blush,NYX,"This revolutionary HD Studio Photogenic Grinding Blush compact allows you to grind just enough mineral-enriched cheek color for one flawless application. The result is a finely-milled, high-definition blush that, once applied, deflects light, reduces the appearance of pores and smooths your complexionâ€”making you camera-ready in no time. The rest of your product remains fresh and uncontaminated. Available in 8 shades.",,https://www.temptalia.com/wp-content/uploads/2011/10/nyx_apricothdblush001.jpg,2043.92,,,,NYX,
Jumbo Eye Pencil,NYX,"A radiant eye liner that also doubles as an eye shadow. Made with a blend of mineral oil and powder, our creamy Jumbo Eye Pencils glide on effortlesslyâ€”no pulling, tugging or fadingâ€”and come in a rainbow of vivid hues. Some call her chubby. We say voluptuous. Available in 32 shades.",,https://www.temptalia.com/wp-content/uploads/2013/08/nyx_milk003.jpg,1115.7,,,,NYX,
Matte Lipstick,NYX,"Load your lips with plush, pigment-rich color choosing from 12 brand new shades of Matte Lipstickâ€”our shockingly smooth lip color that glides right on and stays in place with a silky matte finish that never feels dry. Now available in a range of fresh new hues, these playful pops of color are just what your spring wardrobe needs!",,https://www.temptalia.com/wp-content/uploads/2017/03/nyx_alabama_001_product.jpg,1191.9,,,,NYX,
Nude Matte Eyeshadow,NYX,"Nude Matte Shadow is anything but boring. Our shimmer-less singles are packed with pigment that never fails to make your eyes pop! Now, our entirely matte eyeshadows are available in 12 new Beyond Nude shades. Meet your bold match among these rich, earthy tones. Soft and smooth for seamless blending, these shadows offer a perfectly plush and true-matte finish in 33 colors.",,https://www.temptalia.com/wp-content/uploads/2018/04/nyx_bare-it-all_001_product.jpg,2598.9,,,,NYX,
Salon Formula Nail Polish,NYX,"NYX Cosmetics introduces a professional nail care collection that will adorn your fingers and toes - the Salon Formula Nail Polish! These exceptional nail polishes come in 144 brilliant on-trend colors including 10 nail treatments that will make it seem like you just received a fresh manicure and pedicure from a professional salon! See the vividness of each color with one easy coat on your nails. Just one coat, itâ€™s that quick and easy! With the long-lasting formula and an extraordinary selection of colors to fit your every mood and pretty outfits, your nails will be dazzling all the time!",,https://www.temptalia.com/wp-content/uploads/2013/01/nyx_217nps001.jpg,139.9,,,,NYX,
Slim Lip Pencil,NYX,"Slim, trim but never prim, our lip pencils come in 60 dashing shadesâ€”from auburn to orange and traffic-stopping red. The buttery, long-wearing lip liner formula goes on easily and resists bleeding. Available in 60 shades.",,https://www.temptalia.com/wp-content/uploads/2013/05/nyx_slimlip.png,694.9,,,,NYX,
Diamond Lust Eyeshadow,Revlon,"Revlon Diamond Lust Eyeshadow is a Eyeshadow that retails for $4.99 and contains 0.03 oz. There are 1 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2012/04/revlon_neptunestar001.jpg,414,,,,Revlon,
Photoready Cream Blush,Revlon,"Revlon Photo Ready Cream Blush was created by Global Artistic Director Gucci Westman for the Spring 2012 collection. Inspired by the glowing skin of a beach beauty, these silky cream blushes glide on smoothly provide a dewy flush of color for a healthy, gorgeous glow. Creamy blush provides buildable, beautiful flush of color Lightweight formula with silky soft feel on skin Blends evenly over cheeks for smooth application Photochromatic pigments bend and reflect light to provide cheeks with a beautiful glow",,https://www.temptalia.com/wp-content/uploads/2013/05/revlon_creamblush.jpg,254.97,,,,Revlon,
Baked Bronzer,Urban Decay,Baked has a factory full of motherly Italian women to thank for its streak-free finish. But we're not responsible for any Italian-style stares you attract. We're all for the joys of baking â€“ just never in the sun â€“ which is why we created Baked Bronzer. Explore the tantalizing range of shades and finishes if your objective is alluring sun-kissed skin that looks totally natural! This super fine powder is baked on a terra cotta disc for 24 hours and then hand-finished by a factory full of motherly Italian women.,,https://www.temptalia.com/wp-content/uploads/2011/07/urbandecay_bakedbronzer001.jpg,339.96,,,,Urban Decay,
Grindhouse,Urban Decay,"The ultimate accoutrement to your UD pencil collection, this premium-quality dual sharpener will keep all your pencils sharp. Designed for use with our ENTIRE pencil lineup, Grindhouse includes two sharpeners. Use the slimline sharpener with our 24/7 Glide-On Eye and Lip Pencils and the larger sharpener with our thick-barreled 24/7 Concealer Pencils, 24/7 Shadow Pencils and Super-Saturated pencils. Each blade is made of durable steel infused with 1% carbon to prevent rust. This sharpener also works with most other brands' big and small pencils (if you must) and includes a plastic pick for scraping and dislodging shavings to keep the blades free of gunk.",,https://www.temptalia.com/wp-content/uploads/2012/08/urbandecay_ocholoco004.jpg,254.97,,,,Urban Decay,
Lip Junkie,Urban Decay,"A decadent lip gloss (with a delicious vanilla-mint flavor!) that allows you to get hooked on the shine, without the sticky hangover.You want a super-shiny gloss, but can't stand the sticky texture? Get your shine fix with Lip Junkie. The soft, cushiony texture goes on smoothly and stays put longer than other glosses. You also get a great color payout (sometimes hard to find in a gloss) and a range of amazing shades, including sheer, pretty neutrals, knockout brights, and a glimmering nearly black. The range of textures and shades will hook even the most jaded junkie. The key ingredient, Maxi-Lipâ„¢, plumps the appearance of lips an average of 40% when used daily for a month. (Lip Junkie uses non-irritant plumpers, unlike other glosses that use stinging ingredients to inflame your lips.) The Maxi-Lip actually helps your lips become better defined, super-hydrated, and full. And the flavor? Think yummy wedding mints: a sweet vanilla mint with a little zing that makes breath feel fresh. What else you need to know:Debatably the most exciting part is the soft, angled tip that lays down a smooth, precise application and a molded (not crimped) tube. No more worrying about lip gloss explosions in your bag. The applicator tip is also molded to ensure a mess-free application. And the gorgeous cap looks like a stained glass window: metallic gunmetal over rich purple.",,https://www.temptalia.com/wp-content/uploads/2013/01/urbandecay_flushed001.jpg,3059.64,,,,Urban Decay,
Nail Kit,Urban Decay,"Urban Decay Nail Kit is a Kits & Sets that retails for $28.00 and contains 1.02 oz. There are 1 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2011/09/urbandecay_holidaynailkit001.jpg,4249.5,,,,Urban Decay,
Nail Lacquer,Urban Decay,"Urban Decay Nail Lacquer is a Nail Lacquer. There are 6 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2011/09/urbandecay_holidaynailkit033.jpg,1104.87,,,,Urban Decay,
Book of Shadows Eyeshadow Palette,Urban Decay,"Urban Decay Book of Shadows Eyeshadow Palette is a Eye Palette that retails for $64.00 and contains 0.79 oz. There are 2 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2011/08/urbandecay_4bos006.jpg,594.93,,,,Urban Decay,
Petal Essence Face Accents,Aveda,"Let your color bloom: bronze, highlight, flush or blush with our flower-based face powder bouquets. Blend and build, with a trio of long-wearing colors inspired byâ€”and infused withâ€”aromatic florals.",,https://www.temptalia.com/wp-content/uploads/2013/04/aveda_hibiscus001.jpg,339.96,,,,Aveda,
Longwear Powder Eyeshadow,Benefit,Benefit Longwear Powder Eyeshadow is a Eyeshadow that retails for $20.00 and contains 0.11 oz.,,https://www.temptalia.com/wp-content/uploads/2013/04/benefit_thanksalatte001.jpg,169.98,,,,Benefit,
Purely Nourishing Cream for Dry Skin,bareMinerals,"A rich moisturizer that leaves dry skin incredibly soft and naturally luminous. What it is formulated to do:Deeply nourish your skin with this luxuriously rich cream that delivers improved firmness, elasticity, radiance, and skin texture. The 100 percent pure RareMinerals ActiveSoil Complex powers this product and includes a unique electrolyte delivery system to convey the perfect amount of hydration to dry skin. Plus, potent antioxidants provide protection from environmental stressors. The resultÂ—soft, smooth, and naturally luminous skin, day after day. ",,https://www.temptalia.com/wp-content/uploads/2011/05/bareminerals_purelynourishingcream001.jpg,179.99,,,,bareMinerals,
Purely Nourishing Moisturizer,bareMinerals,"This remarkably effective moisturizer nourishes skin for a smoother skin texture and improved firmness, elasticity, and radiance. Powered by the RareMinerals ActiveSoil Complex, its unique electrolyte delivery system is formulated to deliver the optimal amount of moisturization for normal to dry skin. Potent antioxidants help protect skin from environmental stressors. The result is skin that's soft, smooth, and incredibly luminous.",,https://www.temptalia.com/wp-content/uploads/2011/09/bareminerals_purelynourishing002.jpg,539.97,,,,bareMinerals,
Chroma Chameleon Nail Enamel,Revlon,"Revlon Chroma Chameleon Nail Enamel is a Nail Lacquer that retails for $8.49 and contains 0.29 oz. There are 1 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2013/05/revlon_rosegold001.jpg,359.98,,,,Revlon,
Rouge Unlimited Supreme Shine,shu uemura,"A fusion of breakthrough watery dewy shine and rich color payoff. Revolutionary film keeping capsule, ultra shine oil and shu uemura's signature hybrid pigment create a smooth, thick veil on the lips that glid ... More Details",,https://www.temptalia.com/wp-content/uploads/2013/05/shuuemura_dreamorange001.jpg,1079.94,,,,shu uemura,
Baked Powder Eyeshadow,Chanel,"Chanel Baked Powder Eyeshadow is a Eyeshadow. There are 4 shades that have been released, which you can select from below.",,https://www.temptalia.com/wp-content/uploads/2013/05/chanel_metamorphose006.jpg,2339.87,,,,Chanel,
